username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
SaB1N0|2014-03-03 11:33|1|0|"a final me Co, verti en el peor error de tu vida :/"||||"440434674804850688"|https://twitter.com/SaB1N0/status/440434674804850688
o_verti|2014-02-26 19:38|0|0|"@JALobeira pudiera pasar lo mismo quiza mucho mas peor y si te advertio eso. deberias expresarte mas. y nisiquieras te atrevas a poner"||@JALobeira||"438744869700247553"|https://twitter.com/o_verti/status/438744869700247553
Itsdannybitches|2013-12-31 03:42|0|0|"Escuche a una señora decir"La de los juegos del hambre 2 debe estar peor que la primera porque ahora es fuego" y me vertí acido a los oidos."||||"417848315544211457"|https://twitter.com/Itsdannybitches/status/417848315544211457
calvin|2013-11-12 21:24|0|0|"Creo que la publicidad de Verti ha logrado totalmente su cometido. Ya es la empresa que peor me cae del mundo."||||"400358383888658432"|https://twitter.com/calvin/status/400358383888658432
Cintt_|2013-10-08 21:41|0|0|"@Loida_Escab jajajaj son iguales , pero callate hablando de verti , tengo que contarte la que tengo este año :| MADRE MIA...creo que es peor"||@Loida_Escab||"387664056699473920"|https://twitter.com/Cintt_/status/387664056699473920
SatanasMiPadre|2013-09-26 05:53|0|0|"cual de los villanos esta online? — (a esta hora ninguno, creo peor usualmente estos son los mas activos: Verti ... http:// ask.fm/a/9leel3cl"||||"383076724831191040"|https://twitter.com/SatanasMiPadre/status/383076724831191040
alvmendez007|2013-08-19 00:45|0|0|"Puede haber peor spot que el de VERTI ?? Que malo es, por Dioss"||||"369228656725336064"|https://twitter.com/alvmendez007/status/369228656725336064
pablitorojo87|2013-08-14 00:14|0|0|"Y lo peor de Futbol Para Todos, cambiarlo rápido y poner Alfredo VERTI …sin palabras!"||||"367408733116440576"|https://twitter.com/pablitorojo87/status/367408733116440576
lupe2011195|2013-07-21 00:15|0|0|"@favoledarklou aunque vertí que Leo Jiménez esta peor"||@favoledarklou||"358711734472675328"|https://twitter.com/lupe2011195/status/358711734472675328
bryaancito|2013-05-26 19:04|0|0|"Lo peor es que #verti ni tienes twitter"|||#verti|"338702140212133888"|https://twitter.com/bryaancito/status/338702140212133888
Andoris|2013-03-16 03:54|0|0|"@RojoPeruFL CARAJO QUE PASO SE FUE HERNAN AHORA ES UN CHISTE ESTO ESTA PEOR QUE EL HOMENAJE A PEDRO SUAREZ VERTI"||@RojoPeruFL||"312758762639355904"|https://twitter.com/Andoris/status/312758762639355904
pablech27|2013-02-24 14:05|0|0|"Sorete ali vertí el peor momento de su vida lo tuvo el que mato tu hijo kirchnerista doble moral"||||"305664654225580033"|https://twitter.com/pablech27/status/305664654225580033
MMencia_|2013-02-10 18:42|0|0|"¿Hay algo peor en el mundo que los anuncios de Verti Seguros?"||||"300661130706182145"|https://twitter.com/MMencia_/status/300661130706182145
javibrokencyde|2013-01-24 16:23|0|0|"@Jorge86HS jajajja una de esas me pasó a mi , pero se me cayó todo el palé de verti , q es peor xD"||@Jorge86HS||"294465444360896514"|https://twitter.com/javibrokencyde/status/294465444360896514
LauraRainbowNF|2013-01-22 21:28|0|0|"Odio loa anuncios de Verti Seguros. Son lo peor . Me ponen nerviosísima."||||"293817546606518274"|https://twitter.com/LauraRainbowNF/status/293817546606518274
elvirasalami|2013-01-04 00:50|0|0|"@JUANJOSEMOLINA ESTE ES PEOR , PQ SON LOS CUBANOS QUIENES DECIDEN NUESTRO FUTURO, TAN BELLOS!!!! Y LAS FAN SENTADOS EN LOS GALLINEROS VERTI .."||@JUANJOSEMOLINA||"286982935343689728"|https://twitter.com/elvirasalami/status/286982935343689728
ConquerDG|2012-12-25 23:01|0|0|"@SallyMorgann jajaja me has recordado que yo ayer vertí una copa con una canción de Thalia (Tu y yo) No sé qué es peor tirar o verter xD"||@SallyMorgann||"283693975506915328"|https://twitter.com/ConquerDG/status/283693975506915328
MtaEsc|2012-12-06 16:54|0|0|"@mariansol además te cuento q Di verti llego una noche de la nada,era mas boluda!!!(no cambio,esta peor ) mmmmm.....esto tiene mal olor!!!"||@mariansol||"276716337273917440"|https://twitter.com/MtaEsc/status/276716337273917440
vanneverti|2012-11-22 19:40|0|0|"Y lo peor que pueden hacer es ser enemiga de las Verti 's HaHaHa!"||||"271684638697725952"|https://twitter.com/vanneverti/status/271684638697725952
Loida_Escab|2012-11-06 17:52|0|0|"@DixieMCR Pfff....bueno, piensa que al menos no te da la Verti (eso sería mucho peor ) #deVertiaprendimostodomenosinglés"||@DixieMCR|#deVertiaprendimostodomenosingl|"265859126872137729"|https://twitter.com/Loida_Escab/status/265859126872137729
MaaxiAcevedo|2012-10-21 12:38|0|0|"Nada que ver la nochee, ni para rescatar el final porlomenos. Y lo peor es que te extraño demasiado, verti sin hablarte es lo peor que hay!"||||"259966970051584001"|https://twitter.com/MaaxiAcevedo/status/259966970051584001
PatriiGonzalez_|2012-08-15 02:31|0|0|"``No volvere a llorar por ti hasta el dia que mueras, muchas fueron las lagrimas que verti , peor que un dolor de muelas´´"||||"235534046984290304"|https://twitter.com/PatriiGonzalez_/status/235534046984290304
ohmygloms|2012-07-22 14:42|0|0|"@ClaraMartnez7 Le vertí un vaso de agua en la ropa >:) y le dije que como lo volviese ha hacer sería peor ."||@ClaraMartnez7||"227020750329085952"|https://twitter.com/ohmygloms/status/227020750329085952
AngelBellow|2012-07-06 00:10|0|0|"Pensaba que no había anuncios de seguros mas subnormales que los de vertí ,pero los de la mutua lo sobrepasan,cada vez de mal en peor"||||"221003209559388162"|https://twitter.com/AngelBellow/status/221003209559388162
RuizReSeguros|2012-07-01 01:15|0|0|"@antoniombeltran @alejojesuslucas no es desafortunado, es peor que eso !! Es Vertí la línea directa de Mapfre. Todo un ejemplo.... #lorca"||@antoniombeltran @alejojesuslucas|#lorca|"219207513831256065"|https://twitter.com/RuizReSeguros/status/219207513831256065
crisliee|2012-05-29 08:49|0|0|"de Verti -gogo a Amistades Peligrosas. Están peor que George Lucas y James Cameron con su boner cambia películas."||||"207363095117574144"|https://twitter.com/crisliee/status/207363095117574144
clicfox|2012-04-02 15:43|1|0|"@Oksofas_Central yo ya ni pinto,mis cuerdas cada vez están peor ,nadie necesita actualizar su fachada o patio interior? cc @VERTI _CALIDAD"||@Oksofas_Central @VERTI||"186811144437112832"|https://twitter.com/clicfox/status/186811144437112832
MarianVulpes|2012-03-28 18:41|0|0|"Que te llamen para hacer un anuncio de la aseguradora Verti debe de ser casi peor que tomarse la famosa cucharada de canela."||||"185043851113791488"|https://twitter.com/MarianVulpes/status/185043851113791488
Ijanuca|2012-03-04 20:29|0|0|"Adios fin de semana..... Mañana güelta a la rutina, ¿¿lo peor ?? Los dias que tengo de pasar ensin verti ...."||||"176389039065276417"|https://twitter.com/Ijanuca/status/176389039065276417
ArturoBSB|2012-02-27 18:23|0|0|"@gansito0o siento que si lo aplica verti seria algo peor por que con ella si se despiden @InferBubu yo se lo que les digo"||@gansito0o @InferBubu||"174182826562957312"|https://twitter.com/ArturoBSB/status/174182826562957312
Mireya2093|2012-01-10 22:41|0|0|"Hay algo peor q los anuncios de verti seguros...si, los de linea directa!! #mierdadeanunciossobreseguros"|||#mierdadeanunciossobreseguros|"156853083962486785"|https://twitter.com/Mireya2093/status/156853083962486785
Garcio72|2012-01-10 21:46|0|0|""¿Prefieres un chihuahua o a la masa? ¡¡Despierta!!" De verdad que los anuncios de seguros Verti son lo peor ."||||"156839297956319232"|https://twitter.com/Garcio72/status/156839297956319232
RuizReSeguros|2011-11-30 17:18|0|0|"“ @seoavanzado : La web de #Verti (es Mapfre) es lamentable en cuanto a usabilidad. La parte de clientes es peor aún.” y venden humo!!!"||@seoavanzado|#Verti|"141913952002121728"|https://twitter.com/RuizReSeguros/status/141913952002121728
seoavanzado|2011-11-30 16:36|1|0|"La web de #Verti (es Mapfre) es lamentable en cuanto a usabilidad. La parte de clientes es peor aún."|||#Verti|"141903487872147456"|https://twitter.com/seoavanzado/status/141903487872147456
DavidLaso|2011-11-04 19:08|0|0|"http:// tinyurl.com/678pw7a El seguro de coche Verti ... mejor o peor que linea directa?"||||"132519643087765505"|https://twitter.com/DavidLaso/status/132519643087765505
Laurituits|2011-08-21 16:10|0|0|"@elbecario peor aún es el de verti . El sonido de un despertador es odioso en cualquier contexto! Sobre todo durante la siesta..."||@elbecario||"105280709823959041"|https://twitter.com/Laurituits/status/105280709823959041
silviacuadrado|2011-07-04 20:27|0|0|"NUNCA VERTI MIS PROBLEMAS PERSONALES LO PEOR ES DAR LASTIMA ,NI SEÑALAR CON EL DEDO A NADIE SOY FELIZ,MUY FELIZ CON LO QUE LA VIDA ME DIO!!"||||"87950687266291712"|https://twitter.com/silviacuadrado/status/87950687266291712
Nikki_RR|2011-06-12 11:30|0|0|"@LesSerrano el olor y lo peor ( el sabor ) hice spaguetti y sin saber el estado del queso lo vertí , a la hora de comerlo imagina el desastre"||@LesSerrano||"79843124305858561"|https://twitter.com/Nikki_RR/status/79843124305858561
MarguiRuHe|2011-04-29 12:04|0|0|"no puede ser que vaya a llorar con la boda del príncipe Guillermo&Kate...esto es peor que llorar con el anuncio de Verti ...."||||"63906421309325312"|https://twitter.com/MarguiRuHe/status/63906421309325312
raquelchannel|2011-04-15 14:10|0|0|"Y ahora cada vez que veo el anuncio de la promo de Telecinco y suena @doctorpitangu me vuelvo loca, peor que con la cancion de Verti seguros"||@doctorpitangu||"58864722518360064"|https://twitter.com/raquelchannel/status/58864722518360064
ElDiario24|2010-08-15 18:48|0|0|"Obama se baña en el golfo de México: El presidente de Estados Unidos nadó en las aguas afectadas por el peor verti ... http://bit.ly/bDOghJ"||||"21244224330"|https://twitter.com/ElDiario24/status/21244224330
